,date,max_load
997,2012/7/5,25049.0
998,2012/7/6,25739.0
999,2012/7/7,22706.0
1000,2012/7/8,20836.0
1001,2012/7/9,24399.0
1002,2012/7/10,25284.0
1003,2012/7/11,24234.0
1004,2012/7/12,24865.0
1005,2012/7/13,24646.0
1006,2012/7/14,20281.0
1007,2012/7/15,19066.0
1008,2012/7/16,20657.0
1009,2012/7/17,21228.0
1010,2012/7/18,20599.0
1011,2012/7/19,22319.0
1012,2012/7/20,23904.0
1013,2012/7/21,22409.0
1014,2012/7/22,21507.0
1015,2012/7/23,24481.0
1016,2012/7/24,24415.0
1017,2012/7/25,24203.0
1018,2012/7/26,24022.0
1019,2012/7/27,24740.0
1020,2012/7/28,22682.0
1021,2012/7/29,21291.0
1022,2012/7/30,24760.0
1023,2012/7/31,24471.0
1024,2012/8/1,23738.0
1025,2012/8/2,22589.0
1026,2012/8/3,22301.0
1027,2012/8/4,21872.0
1028,2012/8/5,19952.0
1029,2012/8/6,23618.0
1030,2012/8/7,22618.0
1031,2012/8/8,20524.0
1032,2012/8/9,20140.0
1033,2012/8/10,23248.0
1034,2012/8/11,21381.0
1035,2012/8/12,20880.0
1036,2012/8/13,24834.0
1037,2012/8/14,25701.0
1038,2012/8/15,25756.0
1039,2012/8/16,25074.0
1040,2012/8/17,25278.0
1041,2012/8/18,23212.0
1042,2012/8/19,21942.0
1043,2012/8/20,24413.0
1044,2012/8/21,24261.0
1045,2012/8/22,21938.0
1046,2012/8/23,21503.0
1047,2012/8/24,20521.0
1048,2012/8/25,20549.0
1049,2012/8/26,18231.0
1050,2012/8/27,21100.0
1051,2012/8/28,22677.0
1052,2012/8/29,22294.0
1053,2012/8/30,22164.0
1054,2012/8/31,22014.0
1055,2012/9/1,20348.0
1056,2012/9/2,19530.0
1057,2012/9/3,21353.0
1058,2012/9/4,19862.0
1059,2012/9/5,18784.0
1060,2012/9/6,19420.0
1061,2012/9/7,20512.0
1062,2012/9/8,18131.0
1063,2012/9/9,17250.0
1064,2012/9/10,18490.0
1065,2012/9/11,18989.0
1066,2012/9/12,20041.0
1067,2012/9/13,18326.0
1068,2012/9/14,17625.0
1069,2012/9/15,16507.0
1070,2012/9/16,15268.0
1071,2012/9/17,16854.0
1072,2012/9/18,17238.0
1073,2012/9/19,17452.0
1074,2012/9/20,18006.0
1075,2012/9/21,17967.0
1076,2012/9/22,16027.0
1077,2012/9/23,14911.0
1078,2012/9/24,17570.0
1079,2012/9/25,17726.0
1080,2012/9/26,17913.0
1081,2012/9/27,17953.0
1082,2012/9/28,17578.0
1083,2012/9/29,16019.0
1084,2012/9/30,12553.0
1085,2012/10/1,11760.0
1086,2012/10/2,11972.0
1087,2012/10/3,12253.0
1088,2012/10/4,13509.0
1089,2012/10/5,13849.0
1090,2012/10/6,14545.0
1091,2012/10/7,14854.0
1092,2012/10/8,16378.0
1093,2012/10/9,16661.0
1094,2012/10/10,16638.0
1095,2012/10/11,16279.0
1096,2012/10/12,16404.0
1097,2012/10/13,15209.0
1098,2012/10/14,14454.0
1099,2012/10/15,16491.0
1100,2012/10/16,16588.0
1101,2012/10/17,15973.0
1102,2012/10/18,15872.0
1103,2012/10/19,16014.0
1104,2012/10/20,14717.0
1105,2012/10/21,14261.0
1106,2012/10/22,16367.0
1107,2012/10/23,15870.0
1108,2012/10/24,16031.0
1109,2012/10/25,16214.0
1110,2012/10/26,16341.0
1111,2012/10/27,15101.0
1112,2012/10/28,14214.0
1113,2012/10/29,15998.0
1114,2012/10/30,16330.0
1115,2012/10/31,15834.0
1116,2012/11/1,15725.0
1117,2012/11/2,15992.0
1118,2012/11/3,14808.0
1119,2012/11/4,14310.0
1120,2012/11/5,16039.0
1121,2012/11/6,16131.0
1122,2012/11/7,16142.0
1123,2012/11/8,16312.0
1124,2012/11/9,16565.0
1125,2012/11/10,15211.0
1126,2012/11/11,14501.0
1127,2012/11/12,16368.0
1128,2012/11/13,16431.0
1129,2012/11/14,16480.0
1130,2012/11/15,16543.0
1131,2012/11/16,16906.0
1132,2012/11/17,15559.0
1133,2012/11/18,14604.0
1134,2012/11/19,16620.0
1135,2012/11/20,16731.0
1136,2012/11/21,17148.0
1137,2012/11/22,16940.0
1138,2012/11/23,17499.0
1139,2012/11/24,15952.0
1140,2012/11/25,14906.0
1141,2012/11/26,18104.0
1142,2012/11/27,17823.0
1143,2012/11/28,17518.0
1144,2012/11/29,17526.0
1145,2012/11/30,17906.0
1146,2012/12/1,16131.0
1147,2012/12/2,15578.0
1148,2012/12/3,18005.0
1149,2012/12/4,18630.0
1150,2012/12/5,18407.0
1151,2012/12/6,18893.0
1152,2012/12/7,18438.0
1153,2012/12/8,17105.0
1154,2012/12/9,17295.0
1155,2012/12/10,19860.0
1156,2012/12/11,19449.0
1157,2012/12/12,19462.0
1158,2012/12/13,19522.0
1159,2012/12/14,18649.0
1160,2012/12/15,16803.0
1161,2012/12/16,16425.0
1162,2012/12/17,19329.0
1163,2012/12/18,20310.0
1164,2012/12/19,20442.0
1165,2012/12/20,20161.0
1166,2012/12/21,20027.0
1167,2012/12/22,18624.0
1168,2012/12/23,18608.0
1169,2012/12/24,21498.0
1170,2012/12/25,20803.0
1171,2012/12/26,21479.0
1172,2012/12/27,20998.0
1173,2012/12/28,20501.0
1174,2012/12/29,19371.0
1175,2012/12/30,19381.0
1176,2012/12/31,20417.0
1177,2013/1/1,16693.0
1178,2013/1/2,17929.0
1179,2013/1/3,19840.0
1180,2013/1/4,22392.0
1181,2013/1/5,22664.0
1182,2013/1/6,21625.0
1183,2013/1/7,22903.0
1184,2013/1/8,22248.0
1185,2013/1/9,22092.0
1186,2013/1/10,21723.0
1187,2013/1/11,21442.0
1188,2013/1/12,19949.0
1189,2013/1/13,19696.0
1190,2013/1/14,20824.0
1191,2013/1/15,20698.0
1192,2013/1/16,21584.0
1193,2013/1/17,21895.0
1194,2013/1/18,22043.0
1195,2013/1/19,19391.0
1196,2013/1/20,18716.0
1197,2013/1/21,20141.0
1198,2013/1/22,21210.0
1199,2013/1/23,21336.0
1200,2013/1/24,20303.0
1201,2013/1/25,20493.0
1202,2013/1/26,18245.0
1203,2013/1/27,17673.0
1204,2013/1/28,19910.0
1205,2013/1/29,18733.0
1206,2013/1/30,17836.0
1207,2013/1/31,17251.0
1208,2013/2/1,16565.0
1209,2013/2/2,15788.0
1210,2013/2/3,14841.0
1211,2013/2/4,16580.0
1212,2013/2/5,16701.0
1213,2013/2/6,16485.0
1214,2013/2/7,16069.0
1215,2013/2/8,15228.0
1216,2013/2/9,14870.0
1217,2013/2/10,13648.0
1218,2013/2/11,13752.0
1219,2013/2/12,13483.0
1220,2013/2/13,13575.0
1221,2013/2/14,13991.0
1222,2013/2/15,13889.0
1223,2013/2/16,14987.0
1224,2013/2/17,15739.0
1225,2013/2/18,17688.0
1226,2013/2/19,19414.0
1227,2013/2/20,18906.0
1228,2013/2/21,18292.0
1229,2013/2/22,18488.0
1230,2013/2/23,16436.0
1231,2013/2/24,15865.0
1232,2013/2/25,17652.0
1233,2013/2/26,17969.0
1234,2013/2/27,17885.0
1235,2013/2/28,17193.0
1236,2013/3/1,18870.0
1237,2013/3/2,16884.0
1238,2013/3/3,16156.0
1239,2013/3/4,18009.0
1240,2013/3/5,17555.0
1241,2013/3/6,16916.0
1242,2013/3/7,16617.0
1243,2013/3/8,16431.0
1244,2013/3/9,14997.0
1245,2013/3/10,15001.0
1246,2013/3/11,18217.0
1247,2013/3/12,17054.0
1248,2013/3/13,18323.0
1249,2013/3/14,19064.0
1250,2013/3/15,18067.0
1251,2013/3/16,15814.0
1252,2013/3/17,14960.0
1253,2013/3/18,16889.0
1254,2013/3/19,16367.0
1255,2013/3/20,17534.0
1256,2013/3/21,17698.0
1257,2013/3/22,17134.0
1258,2013/3/23,16280.0
1259,2013/3/24,15648.0
1260,2013/3/25,18093.0
1261,2013/3/26,18684.0
1262,2013/3/27,18021.0
1263,2013/3/28,17195.0
1264,2013/3/29,17808.0
1265,2013/3/30,16061.0
1266,2013/3/31,15507.0
1267,2013/4/1,17275.0
1268,2013/4/2,16916.0
1269,2013/4/3,16531.0
1270,2013/4/4,13573.0
1271,2013/4/5,14560.0
1272,2013/4/6,15492.0
1273,2013/4/7,16517.0
1274,2013/4/8,16932.0
1275,2013/4/9,16657.0
1276,2013/4/10,16734.0
1277,2013/4/11,16653.0
1278,2013/4/12,16474.0
1279,2013/4/13,15340.0
1280,2013/4/14,14603.0
1281,2013/4/15,16365.0
1282,2013/4/16,16543.0
1283,2013/4/17,16398.0
1284,2013/4/18,16434.0
1285,2013/4/19,16566.0
1286,2013/4/20,15748.0
1287,2013/4/21,15074.0
1288,2013/4/22,16469.0
1289,2013/4/23,17103.0
1290,2013/4/24,16603.0
1291,2013/4/25,16615.0
1292,2013/4/26,16460.0
1293,2013/4/27,16138.0
1294,2013/4/28,15864.0
1295,2013/4/29,15087.0
1296,2013/4/30,14134.0
1297,2013/5/1,13280.0
1298,2013/5/2,16266.0
1299,2013/5/3,15944.0
1300,2013/5/4,14572.0
1301,2013/5/5,13985.0
1302,2013/5/6,16363.0
1303,2013/5/7,16491.0
1304,2013/5/8,16446.0
1305,2013/5/9,16896.0
1306,2013/5/10,16792.0
1307,2013/5/11,15443.0
1308,2013/5/12,14581.0
1309,2013/5/13,17560.0
1310,2013/5/14,17621.0
1311,2013/5/15,17500.0
1312,2013/5/16,17001.0
1313,2013/5/17,16761.0
1314,2013/5/18,14924.0
1315,2013/5/19,14459.0
1316,2013/5/20,17436.0
1317,2013/5/21,17816.0
1318,2013/5/22,18485.0
1319,2013/5/23,17651.0
1320,2013/5/24,17994.0
1321,2013/5/25,16124.0
1322,2013/5/26,14687.0
1323,2013/5/27,17949.0
1324,2013/5/28,18274.0
1325,2013/5/29,19086.0
1326,2013/5/30,18132.0
1327,2013/5/31,17631.0
1328,2013/6/1,15615.0
1329,2013/6/2,14284.0
1330,2013/6/3,18206.0
1331,2013/6/4,17552.0
1332,2013/6/5,17459.0
1333,2013/6/6,17695.0
1334,2013/6/7,18022.0
1335,2013/6/8,17920.0
1336,2013/6/9,17382.0
1337,2013/6/10,15869.0
1338,2013/6/11,14663.0
1339,2013/6/12,13271.0
1340,2013/6/13,17400.0
1341,2013/6/14,17033.0
1342,2013/6/15,16185.0
1343,2013/6/16,16014.0
1344,2013/6/17,21693.0
1345,2013/6/18,22967.0
1346,2013/6/19,23931.0
1347,2013/6/20,21623.0
1348,2013/6/21,21100.0
1349,2013/6/22,18137.0
1350,2013/6/23,18154.0
1351,2013/6/24,20598.0
1352,2013/6/25,20587.0
1353,2013/6/26,20267.0
1354,2013/6/27,19499.0
1355,2013/6/28,19333.0
1356,2013/6/29,16385.0
1357,2013/6/30,17643.0
1358,2013/7/1,22612.0
1359,2013/7/2,24551.0
1360,2013/7/3,24834.0
1361,2013/7/4,25845.0
1362,2013/7/5,25289.0
1363,2013/7/6,18727.0
1364,2013/7/7,18822.0
1365,2013/7/8,25741.0
1366,2013/7/9,26480.0
1367,2013/7/10,26921.0
1368,2013/7/11,27330.0
1369,2013/7/12,25391.0
1370,2013/7/13,19635.0
1371,2013/7/14,19767.0
1372,2013/7/15,25881.0
1373,2013/7/16,26212.0
1374,2013/7/17,26123.0
1375,2013/7/18,26537.0
1376,2013/7/19,26307.0
1377,2013/7/20,22698.0
1378,2013/7/21,20924.0
1379,2013/7/22,25641.0
1380,2013/7/23,26714.0
1381,2013/7/24,27685.0
1382,2013/7/25,28172.0
1383,2013/7/26,28545.0
1384,2013/7/27,24000.0
1385,2013/7/28,24168.0
1386,2013/7/29,28620.0
1387,2013/7/30,28685.0
1388,2013/7/31,28603.0
1389,2013/8/1,28046.0
1390,2013/8/2,27804.0
1391,2013/8/3,24370.0
1392,2013/8/4,23818.0
1393,2013/8/5,28009.0
1394,2013/8/6,28715.0
1395,2013/8/7,29303.0
1396,2013/8/8,29080.0
1397,2013/8/9,29242.0
1398,2013/8/10,25381.0
1399,2013/8/11,24130.0
1400,2013/8/12,27683.0
1401,2013/8/13,27604.0
1402,2013/8/14,27351.0
1403,2013/8/15,27044.0
1404,2013/8/16,26470.0
1405,2013/8/17,23103.0
1406,2013/8/18,22042.0
1407,2013/8/19,25891.0
1408,2013/8/20,26435.0
1409,2013/8/21,25523.0
1410,2013/8/22,25149.0
1411,2013/8/23,26013.0
1412,2013/8/24,24066.0
1413,2013/8/25,20740.0
1414,2013/8/26,24813.0
1415,2013/8/27,24222.0
1416,2013/8/28,25443.0
1417,2013/8/29,26274.0
1418,2013/8/30,23741.0
1419,2013/8/31,20762.0
1420,2013/9/1,20130.0
1421,2013/9/2,22814.0
1422,2013/9/3,20319.0
1423,2013/9/4,20033.0
1424,2013/9/5,19445.0
1425,2013/9/6,18395.0
1426,2013/9/7,16855.0
1427,2013/9/8,15780.0
1428,2013/9/9,19198.0
1429,2013/9/10,22240.0
1430,2013/9/11,21981.0
1431,2013/9/12,22272.0
1432,2013/9/13,22910.0
1433,2013/9/14,19223.0
1434,2013/9/15,17607.0
1435,2013/9/16,20619.0
1436,2013/9/17,21910.0
1437,2013/9/18,20228.0
1438,2013/9/19,15616.0
1439,2013/9/20,16144.0
1440,2013/9/21,16309.0
1441,2013/9/22,20302.0
1442,2013/9/23,21029.0
1443,2013/9/24,21636.0
1444,2013/9/25,18671.0
1445,2013/9/26,17852.0
1446,2013/9/27,17710.0
1447,2013/9/28,16026.0
1448,2013/9/29,17248.0
1449,2013/9/30,17147.0
1450,2013/10/1,12639.0
1451,2013/10/2,12386.0
1452,2013/10/3,12729.0
1453,2013/10/4,13761.0
1454,2013/10/5,14387.0
1455,2013/10/6,14784.0
1456,2013/10/7,14992.0
1457,2013/10/8,16988.0
1458,2013/10/9,17018.0
1459,2013/10/10,17322.0
1460,2013/10/11,17747.0
1461,2013/10/12,17443.0
1462,2013/10/13,15410.0
1463,2013/10/14,17887.0
1464,2013/10/15,16718.0
1465,2013/10/16,16524.0
1466,2013/10/17,16564.0
1467,2013/10/18,16713.0
1468,2013/10/19,15421.0
1469,2013/10/20,14450.0
1470,2013/10/21,16590.0
1471,2013/10/22,16634.0
1472,2013/10/23,16687.0
1473,2013/10/24,16621.0
1474,2013/10/25,16703.0
1475,2013/10/26,15441.0
1476,2013/10/27,14636.0
1477,2013/10/28,16403.0
1478,2013/10/29,16595.0
1479,2013/10/30,16819.0
1480,2013/10/31,16729.0
1481,2013/11/1,16542.0
1482,2013/11/2,15516.0
1483,2013/11/3,14675.0
1484,2013/11/4,16500.0
1485,2013/11/5,16560.0
1486,2013/11/6,16689.0
1487,2013/11/7,16669.0
1488,2013/11/8,16698.0
1489,2013/11/9,15822.0
1490,2013/11/10,14818.0
1491,2013/11/11,16620.0
1492,2013/11/12,16825.0
1493,2013/11/13,16519.0
1494,2013/11/14,16884.0
1495,2013/11/15,16669.0
1496,2013/11/16,15661.0
1497,2013/11/17,14915.0
1498,2013/11/18,17187.0
1499,2013/11/19,17514.0
1500,2013/11/20,17406.0
1501,2013/11/21,17274.0
1502,2013/11/22,17140.0
1503,2013/11/23,15593.0
1504,2013/11/24,15380.0
1505,2013/11/25,17420.0
1506,2013/11/26,17602.0
1507,2013/11/27,17923.0
1508,2013/11/28,19093.0
1509,2013/11/29,19344.0
1510,2013/11/30,17173.0
1511,2013/12/1,16949.0
1512,2013/12/2,18663.0
1513,2013/12/3,18457.0
1514,2013/12/4,17991.0
1515,2013/12/5,17913.0
1516,2013/12/6,18220.0
1517,2013/12/7,17074.0
1518,2013/12/8,16250.0
1519,2013/12/9,18821.0
1520,2013/12/10,19201.0
1521,2013/12/11,19585.0
1522,2013/12/12,19617.0
1523,2013/12/13,19375.0
1524,2013/12/14,17223.0
1525,2013/12/15,17090.0
1526,2013/12/16,20057.0
1527,2013/12/17,20420.0
1528,2013/12/18,20379.0
1529,2013/12/19,20723.0
1530,2013/12/20,21302.0
1531,2013/12/21,18174.0
1532,2013/12/22,17928.0
1533,2013/12/23,21139.0
1534,2013/12/24,21202.0
1535,2013/12/25,20774.0
1536,2013/12/26,21568.0
1537,2013/12/27,21611.0
1538,2013/12/28,20359.0
1539,2013/12/29,19633.0
1540,2013/12/30,21516.0
1541,2013/12/31,21086.0
1542,2014/1/1,17484.0
1543,2014/1/2,20109.0
1544,2014/1/3,19658.0
1545,2014/1/4,18073.0
1546,2014/1/5,18807.0
1547,2014/1/6,21366.0
1548,2014/1/7,20174.0
1549,2014/1/8,20911.0
1550,2014/1/9,21643.0
1551,2014/1/10,22070.0
1552,2014/1/11,19685.0
1553,2014/1/12,18674.0
1554,2014/1/13,21457.0
1555,2014/1/14,21092.0
1556,2014/1/15,21141.0
1557,2014/1/16,20880.0
1558,2014/1/17,20631.0
1559,2014/1/18,18604.0
1560,2014/1/19,17878.0
1561,2014/1/20,20024.0
1562,2014/1/21,20118.0
1563,2014/1/22,20104.0
1564,2014/1/23,19732.0
1565,2014/1/24,19175.0
1566,2014/1/25,17271.0
1567,2014/1/26,16600.0
1568,2014/1/27,16633.0
1569,2014/1/28,15221.0
1570,2014/1/29,14123.0
1571,2014/1/30,13057.0
1572,2014/1/31,12267.0
1573,2014/2/1,11935.0
1574,2014/2/2,11055.0
1575,2014/2/3,12501.0
1576,2014/2/4,13214.0
1577,2014/2/5,13746.0
1578,2014/2/6,14424.0
1579,2014/2/7,15827.0
1580,2014/2/8,17595.0
1581,2014/2/9,20004.0
1582,2014/2/11,21098.0
1583,2014/2/12,21506.0
1584,2014/2/13,21152.0
1585,2014/2/14,20825.0
1586,2014/2/15,18065.0
1587,2014/2/16,17785.0
1588,2014/2/17,20637.0
1589,2014/2/18,21706.0
1590,2014/2/19,21902.0
1591,2014/2/20,20978.0
1592,2014/2/21,20809.0
1593,2014/2/22,18203.0
1594,2014/2/23,17675.0
1595,2014/2/24,20421.0
1596,2014/2/25,20815.0
1597,2014/2/26,20279.0
1598,2014/2/27,19970.0
1599,2014/2/28,19911.0
1600,2014/3/1,18359.0
1601,2014/3/2,17460.0
1602,2014/3/3,19801.0
1603,2014/3/4,19898.0
1604,2014/3/5,19967.0
1605,2014/3/6,20624.0
1606,2014/3/7,20053.0
1607,2014/3/8,18380.0
1608,2014/3/9,17755.0
1609,2014/3/10,19208.0
1610,2014/3/11,18894.0
1611,2014/3/12,19153.0
1612,2014/3/13,19532.0
1613,2014/3/14,18858.0
1614,2014/3/15,17008.0
1615,2014/3/16,16031.0
1616,2014/3/17,18139.0
1617,2014/3/18,16749.0
1618,2014/3/19,17471.0
1619,2014/3/20,17999.0
1620,2014/3/21,17834.0
1621,2014/3/22,16136.0
1622,2014/3/23,15650.0
1623,2014/3/24,17386.0
1624,2014/3/25,17425.0
1625,2014/3/26,17097.0
1626,2014/3/27,17050.0
1627,2014/3/28,17522.0
1628,2014/3/29,15693.0
1629,2014/3/30,14732.0
1630,2014/3/31,16699.0
1631,2014/4/1,16565.0
1632,2014/4/2,16765.0
1633,2014/4/3,16670.0
1634,2014/4/4,16302.0
1635,2014/4/5,13543.0
1636,2014/4/6,13919.0
1637,2014/4/7,15054.0
1638,2014/4/8,16606.0
1639,2014/4/9,16629.0
1640,2014/4/10,16354.0
1641,2014/4/11,16322.0
1642,2014/4/12,15490.0
1643,2014/4/13,14552.0
1644,2014/4/14,16369.0
1645,2014/4/15,16388.0
1646,2014/4/16,16438.0
1647,2014/4/17,16514.0
1648,2014/4/18,16702.0
1649,2014/4/19,15782.0
1650,2014/4/20,14707.0
1651,2014/4/21,16545.0
1652,2014/4/22,16502.0
1653,2014/4/23,16623.0
1654,2014/4/24,16711.0
1655,2014/4/25,16903.0
1656,2014/4/26,15865.0
1657,2014/4/27,14697.0
1658,2014/4/28,16912.0
1659,2014/4/29,16643.0
1660,2014/4/30,16383.0
1661,2014/5/1,12772.0
1662,2014/5/2,13352.0
1663,2014/5/3,14473.0
1664,2014/5/4,16296.0
1665,2014/5/5,16540.0
1666,2014/5/6,16631.0
1667,2014/5/7,16549.0
1668,2014/5/8,16933.0
1669,2014/5/9,16689.0
1670,2014/5/10,14960.0
1671,2014/5/11,14748.0
1672,2014/5/12,16940.0
1673,2014/5/13,16931.0
1674,2014/5/14,17085.0
1675,2014/5/15,17193.0
1676,2014/5/16,17250.0
1677,2014/5/17,15926.0
1678,2014/5/18,14554.0
1679,2014/5/19,17091.0
1680,2014/5/20,17355.0
1681,2014/5/21,16897.0
1682,2014/5/22,17548.0
1683,2014/5/23,17690.0
1684,2014/5/24,16149.0
1685,2014/5/25,15045.0
1686,2014/5/26,17994.0
1687,2014/5/27,19077.0
1688,2014/5/28,19423.0
1689,2014/5/29,19250.0
1690,2014/5/30,19555.0
1691,2014/5/31,17012.0
1692,2014/6/1,14826.0
1693,2014/6/2,13561.0
1694,2014/6/3,17308.0
1695,2014/6/4,17538.0
1696,2014/6/5,17725.0
1697,2014/6/6,18192.0
1698,2014/6/7,17230.0
1699,2014/6/8,15417.0
1700,2014/6/9,18264.0
1701,2014/6/10,18463.0
1702,2014/6/11,18723.0
1703,2014/6/12,18958.0
1704,2014/6/13,19566.0
1705,2014/6/14,17525.0
1706,2014/6/15,16071.0
1707,2014/6/16,19142.0
1708,2014/6/17,18897.0
1709,2014/6/18,18273.0
1710,2014/6/19,18867.0
1711,2014/6/20,18727.0
1712,2014/6/21,17055.0
1713,2014/6/22,15860.0
1714,2014/6/23,18144.0
1715,2014/6/24,19054.0
1716,2014/6/25,18460.0
1717,2014/6/26,18231.0
1718,2014/6/27,18051.0
1719,2014/6/28,16858.0
1720,2014/6/29,15592.0
1721,2014/6/30,17895.0
1722,2014/7/1,18285.0
1723,2014/7/2,18877.0
1724,2014/7/3,19228.0
1725,2014/7/4,19066.0
1726,2014/7/5,17298.0
1727,2014/7/6,15993.0
1728,2014/7/7,19815.0
1729,2014/7/8,20329.0
1730,2014/7/9,20752.0
1731,2014/7/10,22030.0
1732,2014/7/11,23394.0
1733,2014/7/12,18895.0
1734,2014/7/13,17133.0
1735,2014/7/14,20796.0
1736,2014/7/15,21313.0
1737,2014/7/16,22141.0
1738,2014/7/17,23239.0
1739,2014/7/18,23371.0
1740,2014/7/19,21460.0
1741,2014/7/20,21209.0
1742,2014/7/21,25401.0
1743,2014/7/22,25704.0
1744,2014/7/23,26306.0
1745,2014/7/24,25713.0
1746,2014/7/25,24454.0
1747,2014/7/26,21783.0
1748,2014/7/27,20741.0
1749,2014/7/28,24744.0
1750,2014/7/29,25097.0
1751,2014/7/30,25765.0
1752,2014/7/31,25449.0
1753,2014/8/1,23156.0
1754,2014/8/2,20192.0
1755,2014/8/3,20571.0
1756,2014/8/4,26209.0
1757,2014/8/5,26775.0
1758,2014/8/6,26838.0
1759,2014/8/7,26008.0
1760,2014/8/8,25275.0
1761,2014/8/9,20736.0
1762,2014/8/10,19688.0
1763,2014/8/11,23373.0
1764,2014/8/12,20570.0
1765,2014/8/13,21651.0
1766,2014/8/14,21393.0
1767,2014/8/15,20502.0
1768,2014/8/16,19096.0
1769,2014/8/17,17546.0
1770,2014/8/18,20083.0
1771,2014/8/19,18686.0
1772,2014/8/20,18658.0
1773,2014/8/21,19457.0
1774,2014/8/22,20478.0
1775,2014/8/23,19229.0
1776,2014/8/24,18500.0
1777,2014/8/25,20713.0
1778,2014/8/26,21383.0
1779,2014/8/27,20304.0
1780,2014/8/28,20649.0
1781,2014/8/29,19615.0
1782,2014/8/30,18604.0
1783,2014/8/31,18920.0
1784,2014/9/1,20450.0
1785,2014/9/2,20872.0
1786,2014/9/3,20284.0
1787,2014/9/4,19592.0
1788,2014/9/5,20234.0
1789,2014/9/6,16339.0
1790,2014/9/7,14942.0
1791,2014/9/8,14388.0
1792,2014/9/9,19899.0
1793,2014/9/10,19865.0
1794,2014/9/11,19576.0
1795,2014/9/12,19266.0
1796,2014/9/13,17501.0
1797,2014/9/14,16480.0
1798,2014/9/15,19089.0
1799,2014/9/16,18935.0
1800,2014/9/17,18894.0
1801,2014/9/18,18239.0
1802,2014/9/19,17835.0
1803,2014/9/20,16725.0
1804,2014/9/21,16292.0
1805,2014/9/22,18565.0
1806,2014/9/23,17770.0
1807,2014/9/24,18321.0
1808,2014/9/25,18302.0
1809,2014/9/26,18456.0
1810,2014/9/27,17129.0
1811,2014/9/28,17996.0
1812,2014/9/29,18049.0
1813,2014/9/30,16985.0
1814,2014/10/1,12460.0
1815,2014/10/2,12241.0
1816,2014/10/3,12635.0
1817,2014/10/4,13662.0
1818,2014/10/5,14113.0
1819,2014/10/6,14662.0
1820,2014/10/7,15326.0
1821,2014/10/8,16726.0
1822,2014/10/9,17048.0
1823,2014/10/10,17256.0
1824,2014/10/11,17250.0
1825,2014/10/12,16266.0
1826,2014/10/13,16834.0
1827,2014/10/14,16465.0
1828,2014/10/15,16624.0
1829,2014/10/16,16718.0
1830,2014/10/17,16640.0
1831,2014/10/18,15113.0
1832,2014/10/19,14864.0
1833,2014/10/20,16660.0
1834,2014/10/21,16666.0
1835,2014/10/22,16747.0
1836,2014/10/23,16840.0
1837,2014/10/24,16743.0
1838,2014/10/25,15513.0
1839,2014/10/26,14928.0
1840,2014/10/27,16751.0
1841,2014/10/28,16596.0
1842,2014/10/29,16769.0
1843,2014/10/30,16734.0
1844,2014/10/31,16730.0
1845,2014/11/1,15495.0
1846,2014/11/2,14665.0
1847,2014/11/3,16349.0
1848,2014/11/4,16495.0
1849,2014/11/5,16496.0
1850,2014/11/6,16672.0
1851,2014/11/7,16515.0
1852,2014/11/8,15496.0
1853,2014/11/9,14439.0
1854,2014/11/10,16767.0
1855,2014/11/11,16778.0
1856,2014/11/12,16919.0
1857,2014/11/13,17031.0
1858,2014/11/14,17149.0
1859,2014/11/15,15998.0
1860,2014/11/16,15235.0
1861,2014/11/17,17291.0
1862,2014/11/18,17237.0
1863,2014/11/19,17270.0
1864,2014/11/20,17250.0
1865,2014/11/21,16973.0
1866,2014/11/22,15688.0
1867,2014/11/23,15023.0
1868,2014/11/24,17258.0
1869,2014/11/25,17311.0
1870,2014/11/26,17207.0
1871,2014/11/27,17391.0
1872,2014/11/28,17374.0
1873,2014/11/29,16079.0
1874,2014/11/30,15517.0
1875,2014/12/1,18544.0
1876,2014/12/2,18797.0
1877,2014/12/3,19796.0
1878,2014/12/4,19904.0
1879,2014/12/5,20767.0
1880,2014/12/6,19238.0
1881,2014/12/7,18374.0
1882,2014/12/8,19916.0
1883,2014/12/9,20386.0
1884,2014/12/10,20111.0
1885,2014/12/11,20585.0
1886,2014/12/12,21296.0
1887,2014/12/13,19554.0
1888,2014/12/14,18633.0
1889,2014/12/15,20753.0
1890,2014/12/16,21879.0
1891,2014/12/17,22185.0
1892,2014/12/18,22203.0
1893,2014/12/19,21737.0
1894,2014/12/20,19485.0
1895,2014/12/21,18931.0
1896,2014/12/22,21805.0
1897,2014/12/23,21708.0
1898,2014/12/24,21413.0
1899,2014/12/25,20897.0
1900,2014/12/26,20923.0
1901,2014/12/27,19111.0
1902,2014/12/28,18807.0
1903,2014/12/29,20511.0
1904,2014/12/30,20257.0
1905,2014/12/31,19876.0
1906,2015/1/1,16711.0
1907,2015/1/2,18439.0
1908,2015/1/3,19246.0
1909,2015/1/4,20507.0
1910,2015/1/5,19477.0
1911,2015/1/6,20634.0
1912,2015/1/7,21360.0
1913,2015/1/8,21678.0
1914,2015/1/9,21538.0
1915,2015/1/10,19005.0
1916,2015/1/11,18263.0
1917,2015/1/12,20724.0
1918,2015/1/13,20788.0
1919,2015/1/14,21759.0
1920,2015/1/15,21589.0
1921,2015/1/16,21534.0
1922,2015/1/17,18675.0
1923,2015/1/18,18089.0
1924,2015/1/19,21224.0
1925,2015/1/20,21514.0
1926,2015/1/21,20745.0
1927,2015/1/22,21452.0
1928,2015/1/23,21340.0
1929,2015/1/24,19701.0
