,date,max_load,average_c,Y,sin1theta,sin2theta,cos1theta,cos2theta,FDL_lag1,FDL_lag3,FDL_lag7,weekday,degree_lag1,degree_lag7,hol,cool_lag0,heat_lag0,cool_lag1,heat_lag1,cool_lag7,heat_lag7,CJ,GQ
409,2012/02/13,20280,8.5,409,0.687052767,0.998435421,0.726607525,0.05591699,17961,21354,18980,星期一,7,5,工作日,0,0.1125,0,0.45,0,1.25,0,0
410,2012/02/14,20399,6,410,0.699458327,0.999768502,0.714673386,0.021516097,20280,18945,20304,星期二,8.5,0.5,工作日,0,0.8,0,0.1125,0,4.5125,0,0
411,2012/02/15,20539,5,411,0.711656622,0.999916659,0.702527474,-0.012910296,20399,17961,21177,星期三,6,1,工作日,0,1.25,0,0.8,0,4.05,0,0
412,2012/02/16,20545,4,412,0.723644038,0.998879716,0.690173388,-0.047321388,20539,20280,20680,星期四,5,2.5,工作日,0,1.8,0,1.25,0,2.8125,0,0
413,2012/02/17,20084,6,413,0.735417023,0.996658902,0.677614789,-0.081676395,20545,20399,21354,星期五,4,3,工作日,0,0.8,0,1.8,0,2.45,0,0
414,2012/02/18,18323,3,414,0.746972088,0.993256849,0.664855398,-0.1159346,20084,20539,18945,星期六,6,5,周末,0,2.45,0,0.8,0,1.25,0,0
415,2012/02/19,17861,5,415,0.758305808,0.98867759,0.651898996,-0.150055398,18323,20545,17961,星期日,3,7,周末,0,1.25,0,2.45,0,0.45,0,0
416,2012/02/20,20297,6,416,0.769414827,0.982926552,0.638749422,-0.183998352,17861,20084,20280,星期一,5,8.5,工作日,0,0.8,0,1.25,0,0.1125,0,0
417,2012/02/21,20087,9.5,417,0.780295851,0.976010551,0.625410573,-0.21772323,20297,18323,20399,星期二,6,6,工作日,0,0.0125,0,0.8,0,0.8,0,0
418,2012/02/22,19245,10,418,0.790945657,0.967937783,0.611886401,-0.251190064,20087,17861,20539,星期三,9.5,5,工作日,0,0,0,0.0125,0,1.25,0,0
419,2012/02/23,19728,7.5,419,0.801361088,0.958717817,0.598180914,-0.284359187,19245,20297,20545,星期四,10,4,工作日,0,0.3125,0,0,0,1.8,0,0
420,2012/02/24,20238,5.5,420,0.811539059,0.94836158,0.584298174,-0.317191289,19728,20087,20084,星期五,7.5,6,工作日,0,1.0125,0,0.3125,0,0.8,0,0
421,2012/02/25,18567,4,421,0.821476553,0.936881346,0.570242293,-0.349647455,20238,19245,18323,星期六,5.5,3,周末,0,1.8,0,1.0125,0,2.45,0,0
422,2012/02/26,18453,3.5,422,0.831170626,0.924290722,0.556017437,-0.38168922,18567,19728,17861,星期日,4,5,周末,0,2.1125,0,1.8,0,1.25,0,0
423,2012/02/27,21023,5.5,423,0.840618406,0.91060463,0.541627821,-0.413278608,18453,20238,20297,星期一,3.5,6,工作日,0,1.0125,0,2.1125,0,0.8,0,0
424,2012/02/28,21241,5,424,0.849817092,0.895839291,0.527077709,-0.444378178,21023,18567,20087,星期二,5.5,9.5,工作日,0,1.25,0,1.0125,0,0.0125,0,0
425,2012/02/29,20061,8.5,425,0.858763958,0.880012204,0.512371412,-0.474951072,21241,18453,19245,星期三,5,10,工作日,0,0.1125,0,1.25,0,0,0,0
426,2012/03/01,19938,8,426,0.867456355,0.863142128,0.497513289,-0.504961055,20061,21023,19728,星期四,8.5,7.5,工作日,0,0.2,0,0.1125,0,0.3125,0,0
427,2012/03/02,20284,7,427,0.875891705,0.845249057,0.482507742,-0.534372558,19938,21241,20238,星期五,8,5.5,工作日,0,0.45,0,0.2,0,1.0125,0,0
428,2012/03/03,18711,7,428,0.88406751,0.826354199,0.467359217,-0.563150724,20284,20061,18567,星期六,7,4,周末,0,0.45,0,0.45,0,1.8,0,0
429,2012/03/04,18183,8,429,0.891981346,0.806479946,0.452072204,-0.591261445,18711,19938,18453,星期日,7,3.5,周末,0,0.2,0,0.45,0,2.1125,0,0
430,2012/03/05,20358,6.5,430,0.89963087,0.785649855,0.436651232,-0.618671403,18183,20284,21023,星期一,8,5.5,工作日,0,0.6125,0,0.2,0,1.0125,0,0
431,2012/03/06,20019,8.5,431,0.907013813,0.763888613,0.421100871,-0.645348113,20358,18711,21241,星期二,6.5,5,工作日,0,0.1125,0,0.6125,0,1.25,0,0
432,2012/03/07,20429,6,432,0.914127988,0.741222011,0.405425728,-0.671259958,20019,18183,20061,星期三,8.5,8.5,工作日,0,0.8,0,0.1125,0,0.1125,0,0
433,2012/03/08,20306,6,433,0.920971288,0.717676914,0.38963045,-0.696376226,20429,20358,19938,星期四,6,8,工作日,0,0.8,0,0.8,0,0.2,0,0
434,2012/03/09,20032,6,434,0.927541684,0.693281227,0.373719715,-0.72066715,20306,20019,20284,星期五,6,7,工作日,0,0.8,0,0.8,0,0.45,0,0
435,2012/03/10,17887,7,435,0.933837229,0.668063864,0.357698239,-0.74410394,20032,20429,18711,星期六,6,7,周末,0,0.45,0,0.8,0,0.45,0,0
436,2012/03/11,17079,6.5,436,0.939856058,0.642054713,0.341570769,-0.766658819,17887,20306,18183,星期日,7,8,周末,0,0.6125,0,0.45,0,0.2,0,0
437,2012/03/12,19863,6,437,0.945596387,0.6152846,0.325342085,-0.788305056,17079,20032,20358,星期一,6.5,6.5,工作日,0,0.8,0,0.6125,0,0.6125,0,0
438,2012/03/13,19335,8,438,0.951056516,0.587785252,0.309016994,-0.809016994,19863,17887,20019,星期二,6,8.5,工作日,0,0.2,0,0.8,0,0.1125,0,0
439,2012/03/14,18488,11,439,0.956234827,0.559589262,0.292600336,-0.828770087,19335,17079,20429,星期三,8,6,工作日,0,0,0,0.2,0,0.8,0,0
440,2012/03/15,18629,11.5,440,0.961129784,0.530730048,0.276096973,-0.847540923,18488,19863,20306,星期四,11,6,工作日,0,0,0,0,0,0.8,0,0
441,2012/03/16,17703,14,441,0.965739938,0.501241813,0.259511797,-0.865307254,18629,19335,20032,星期五,11.5,6,工作日,0,0,0,0,0,0.8,0,0
442,2012/03/17,16801,12.5,442,0.970063922,0.471159508,0.242849722,-0.882048025,17703,18488,17887,星期六,14,7,周末,0,0,0,0,0,0.45,0,0
443,2012/03/18,16613,9.5,443,0.974100455,0.440518784,0.226115686,-0.897743394,16801,18629,17079,星期日,12.5,6.5,周末,0,0.0125,0,0,0,0.6125,0,0
444,2012/03/19,18889,7,444,0.977848342,0.409355959,0.209314646,-0.912374758,16613,17703,19863,星期一,9.5,6,工作日,0,0.45,0,0.0125,0,0.8,0,0
445,2012/03/20,19487,7,445,0.98130647,0.377707965,0.192451582,-0.925924777,18889,16801,19335,星期二,7,8,工作日,0,0.45,0,0.45,0,0.2,0,0
446,2012/03/21,18170,11,446,0.984473817,0.345612313,0.17553149,-0.938377392,19487,16613,18488,星期三,7,11,工作日,0,0,0,0.45,0,0,0,0
447,2012/03/22,17520,13,447,0.987349442,0.313107041,0.158559385,-0.949717843,18170,18889,18629,星期四,11,11.5,工作日,0,0,0,0,0,0,0,0
448,2012/03/23,19087,8,448,0.989932495,0.280230675,0.141540295,-0.95993269,17520,19487,17703,星期五,13,14,工作日,0,0.2,0,0,0,0,0,0
449,2012/03/24,15966,10.5,449,0.992222209,0.24702218,0.124479264,-0.969009826,19087,18170,16801,星期六,8,12.5,周末,0,0,0,0.2,0,0,0,0
450,2012/03/25,14989,12.5,450,0.994217907,0.213520915,0.107381347,-0.976938493,15966,17520,16613,星期日,10.5,9.5,周末,0,0,0,0,0,0.0125,0,0
451,2012/03/26,17224,13.5,451,0.995918996,0.179766586,0.09025161,-0.983709294,14989,19087,18889,星期一,12.5,7,工作日,0,0,0,0,0,0.45,0,0
452,2012/03/27,16686,17,452,0.997324973,0.145799197,0.07309513,-0.989314204,17224,15966,19487,星期二,13.5,7,工作日,0,0,0,0,0,0.45,0,0
453,2012/03/28,16302,18,453,0.998435421,0.111659007,0.05591699,-0.99374658,16686,14989,18170,星期三,17,11,工作日,0,0,0,0,0,0,0,0
454,2012/03/29,16161,19,454,0.999250011,0.077386479,0.038722281,-0.99700117,16302,17224,17520,星期四,18,13,工作日,0,0,0,0,0,0,0,0
455,2012/03/30,16449,13,455,0.999768502,0.043022233,0.021516097,-0.999074115,16161,16686,19087,星期五,19,8,工作日,0,0,0,0,0,0.2,0,0
456,2012/03/31,15926,13,456,0.99999074,0.008606997,0.004303538,-0.999962959,16449,16302,15966,星期六,13,10.5,工作日,0,0,0,0,0,0,0,0
457,2012/04/01,15375,15,457,0.999916659,-0.02581844,-0.012910296,-0.999666649,15926,16161,14989,星期日,13,12.5,工作日,0,0,0,0,0,0,0,0
458,2012/04/02,14931,15,458,0.999546281,-0.060213277,-0.030120305,-0.998185534,15375,16449,17224,星期一,15,13.5,小长假,0,0,0,0,0,0,0,0
459,2012/04/03,14654,15,459,0.998879716,-0.09453675,-0.047321388,-0.995521372,14931,15926,16686,星期二,15,17,小长假,0,0,0,0,0,0,0,0
460,2012/04/04,14217,15,460,0.997917161,-0.128748177,-0.064508449,-0.99167732,14654,15375,16302,星期三,15,18,小长假,0,0,0,0,0,0,0,0
461,2012/04/05,15709,15,461,0.996658902,-0.162807013,-0.081676395,-0.986657933,14217,14931,16161,星期四,15,19,工作日,0,0,0,0,0,0,0,0
462,2012/04/06,15874,15,462,0.995105311,-0.19667289,-0.098820139,-0.98046916,15709,14654,16449,星期五,15,13,工作日,0,0,0,0,0,0,0,0
463,2012/04/07,14965,15,463,0.993256849,-0.23030567,-0.1159346,-0.973118337,15874,14217,15926,星期六,15,13,周末,0,0,0,0,0,0,0,0
464,2012/04/08,14115,15,464,0.991114064,-0.263665493,-0.133014707,-0.964614176,14965,15709,15375,星期日,15,15,周末,0,0,0,0,0,0,0,0
465,2012/04/09,16161,15,465,0.98867759,-0.296712819,-0.150055398,-0.954966755,14115,15874,14931,星期一,15,15,工作日,0,0,0,0,0,0,0,0
466,2012/04/10,16310,15,466,0.98594815,-0.329408482,-0.167051626,-0.944187509,16161,14965,14654,星期二,15,15,工作日,0,0,0,0,0,0,0,0
467,2012/04/11,16405,15,467,0.982926552,-0.361713731,-0.183998352,-0.932289213,16310,14115,14217,星期三,15,15,工作日,0,0,0,0,0,0,0,0
468,2012/04/12,16153,15,468,0.979613692,-0.393590277,-0.200890555,-0.91928597,16405,16161,15709,星期四,15,15,工作日,0,0,0,0,0,0,0,0
469,2012/04/13,16679,16,469,0.976010551,-0.42500034,-0.21772323,-0.90519319,16153,16310,15874,星期五,15,15,工作日,0,0,0,0,0,0,0,0
470,2012/04/14,15122,17.5,470,0.972118197,-0.455906694,-0.23449139,-0.890027576,16679,16405,14965,星期六,16,15,周末,0,0,0,0,0,0,0,0
471,2012/04/15,14451,18,471,0.967937783,-0.486272707,-0.251190064,-0.873807104,15122,16153,14115,星期日,17.5,15,周末,0,0,0,0,0,0,0,0
472,2012/04/16,16159,16.5,472,0.963470549,-0.516062391,-0.267814305,-0.856550996,14451,16679,16161,星期一,18,15,工作日,0,0,0,0,0,0,0,0
473,2012/04/17,16109,16,473,0.958717817,-0.545240439,-0.284359187,-0.838279705,16159,15122,16310,星期二,16.5,15,工作日,0,0,0,0,0,0,0,0
474,2012/04/18,16266,17,474,0.953680997,-0.573772268,-0.300819808,-0.819014887,16109,14451,16405,星期三,16,15,工作日,0,0,0,0,0,0,0,0
475,2012/04/19,16304,17.5,475,0.94836158,-0.601624063,-0.317191289,-0.798779373,16266,16159,16153,星期四,17,15,工作日,0,0,0,0,0,0,0,0
476,2012/04/20,16405,18,476,0.942761143,-0.628762815,-0.333468779,-0.777597147,16304,16109,16679,星期五,17.5,16,工作日,0,0,0,0,0,0,0,0
477,2012/04/21,15331,20.5,477,0.936881346,-0.655156357,-0.349647455,-0.755493314,16405,16266,15122,星期六,18,17.5,周末,0.015625,0,0,0,0,0,0,0
478,2012/04/22,14311,21.5,478,0.930723931,-0.680773409,-0.365722523,-0.732494072,15331,16304,14451,星期日,20.5,18,周末,0.140625,0,0.015625,0,0,0,0,0
479,2012/04/23,16325,21.5,479,0.924290722,-0.70558361,-0.38168922,-0.708626678,14311,16405,16159,星期一,21.5,16.5,工作日,0.140625,0,0.140625,0,0,0,0,0
480,2012/04/24,16760,19.5,480,0.917583626,-0.729557554,-0.397542814,-0.683919422,16325,15331,16109,星期二,21.5,16,工作日,0,0,0.140625,0,0,0,0,0
481,2012/04/25,16599,18.5,481,0.91060463,-0.752666828,-0.413278608,-0.658401585,16760,14311,16266,星期三,19.5,17,工作日,0,0,0,0,0,0,0,0
482,2012/04/26,16185,21,482,0.903355802,-0.774884041,-0.428891938,-0.632103411,16599,16325,16304,星期四,18.5,17.5,工作日,0.0625,0,0,0,0,0,0,0
483,2012/04/27,16310,22,483,0.895839291,-0.796182864,-0.444378178,-0.60505607,16185,16760,16405,星期五,21,18,工作日,0.25,0,0.0625,0,0,0,0,0
484,2012/04/28,16132,20.5,484,0.888057323,-0.816538051,-0.459732739,-0.577291617,16310,16599,15331,星期六,22,20.5,工作日,0.015625,0,0.25,0,0.015625,0,0,0
485,2012/04/29,14438,22,485,0.880012204,-0.835925479,-0.474951072,-0.548842958,16132,16185,14311,星期日,20.5,21.5,小长假,0.25,0,0.015625,0,0.140625,0,0,0
486,2012/04/30,13634,19,486,0.871706319,-0.85432217,-0.490028666,-0.519743812,14438,16310,16325,星期一,22,21.5,小长假,0,0,0.25,0,0.140625,0,0,0
487,2012/05/01,12724,19.5,487,0.863142128,-0.871706319,-0.504961055,-0.490028666,13634,16132,16760,星期二,19,19.5,小长假,0,0,0,0,0,0,0,0
488,2012/05/02,15597,21.5,488,0.85432217,-0.888057323,-0.519743812,-0.459732739,12724,14438,16599,星期三,19.5,18.5,工作日,0.140625,0,0,0,0,0,0,0
489,2012/05/03,16243,22,489,0.845249057,-0.903355802,-0.534372558,-0.428891938,15597,13634,16185,星期四,21.5,21,工作日,0.25,0,0.140625,0,0.0625,0,0,0
490,2012/05/04,16477,24.5,490,0.835925479,-0.917583626,-0.548842958,-0.397542814,16243,12724,16310,星期五,22,22,工作日,1.265625,0,0.25,0,0.25,0,0,0
491,2012/05/05,15510,26,491,0.826354199,-0.930723931,-0.563150724,-0.365722523,16477,15597,16132,星期六,24.5,20.5,周末,2.25,0,1.265625,0,0.015625,0,0,0
492,2012/05/06,14800,27,492,0.816538051,-0.942761143,-0.577291617,-0.333468779,15510,16243,14438,星期日,26,22,周末,3.0625,0,2.25,0,0.25,0,0,0
493,2012/05/07,17825,24,493,0.806479946,-0.953680997,-0.591261445,-0.300819808,14800,16477,13634,星期一,27,19,工作日,1,0,3.0625,0,0,0,0,0
494,2012/05/08,16853,22,494,0.796182864,-0.963470549,-0.60505607,-0.267814305,17825,15510,12724,星期二,24,19.5,工作日,0.25,0,1,0,0,0,0,0
495,2012/05/09,16665,22,495,0.785649855,-0.972118197,-0.618671403,-0.23449139,16853,14800,15597,星期三,22,21.5,工作日,0.25,0,0.25,0,0.140625,0,0,0
496,2012/05/10,16626,22.5,496,0.774884041,-0.979613692,-0.632103411,-0.200890555,16665,17825,16243,星期四,22,22,工作日,0.390625,0,0.25,0,0.25,0,0,0
497,2012/05/11,16542,22.5,497,0.763888613,-0.98594815,-0.645348113,-0.167051626,16626,16853,16477,星期五,22.5,24.5,工作日,0.390625,0,0.390625,0,1.265625,0,0,0
498,2012/05/12,15238,20,498,0.752666828,-0.991114064,-0.658401585,-0.133014707,16542,16665,15510,星期六,22.5,26,周末,0,0,0.390625,0,2.25,0,0,0
499,2012/05/13,14358,22,499,0.741222011,-0.995105311,-0.671259958,-0.098820139,15238,16626,14800,星期日,20,27,周末,0.25,0,0,0,3.0625,0,0,0
500,2012/05/14,16545,23.5,500,0.729557554,-0.997917161,-0.683919422,-0.064508449,14358,16542,17825,星期一,22,24,工作日,0.765625,0,0.25,0,1,0,0,0
501,2012/05/15,16360,24.5,501,0.717676914,-0.999546281,-0.696376226,-0.030120305,16545,15238,16853,星期二,23.5,22,工作日,1.265625,0,0.765625,0,0.25,0,0,0
502,2012/05/16,17061,25.5,502,0.70558361,-0.99999074,-0.708626678,0.004303538,16360,14358,16665,星期三,24.5,22,工作日,1.890625,0,1.265625,0,0.25,0,0,0
503,2012/05/17,17385,23.5,503,0.693281227,-0.999250011,-0.72066715,0.038722281,17061,16545,16626,星期四,25.5,22.5,工作日,0.765625,0,1.890625,0,0.390625,0,0,0
504,2012/05/18,17394,21.5,504,0.680773409,-0.997324973,-0.732494072,0.07309513,17385,16360,16542,星期五,23.5,22.5,工作日,0.140625,0,0.765625,0,0.390625,0,0,0
505,2012/05/19,15303,18.5,505,0.668063864,-0.994217907,-0.74410394,0.107381347,17394,17061,15238,星期六,21.5,20,周末,0,0,0.140625,0,0,0,0,0
506,2012/05/20,14388,20.5,506,0.655156357,-0.989932495,-0.755493314,0.141540295,15303,17385,14358,星期日,18.5,22,周末,0.015625,0,0,0,0.25,0,0,0
507,2012/05/21,16437,22,507,0.642054713,-0.984473817,-0.766658819,0.17553149,14388,17394,16545,星期一,20.5,23.5,工作日,0.25,0,0.015625,0,0.765625,0,0,0
508,2012/05/22,16426,21.5,508,0.628762815,-0.977848342,-0.777597147,0.209314646,16437,15303,16360,星期二,22,24.5,工作日,0.140625,0,0.25,0,1.265625,0,0,0
509,2012/05/23,16568,21,509,0.6152846,-0.970063922,-0.788305056,0.242849722,16426,14388,17061,星期三,21.5,25.5,工作日,0.0625,0,0.140625,0,1.890625,0,0,0
510,2012/05/24,16696,20.5,510,0.601624063,-0.961129784,-0.798779373,0.276096973,16568,16437,17385,星期四,21,23.5,工作日,0.015625,0,0.0625,0,0.765625,0,0,0
511,2012/05/25,16426,21.5,511,0.587785252,-0.951056516,-0.809016994,0.309016994,16696,16426,17394,星期五,20.5,21.5,工作日,0.140625,0,0.015625,0,0.140625,0,0,0
512,2012/05/26,15201,23,512,0.573772268,-0.939856058,-0.819014887,0.341570769,16426,16568,15303,星期六,21.5,18.5,周末,0.5625,0,0.140625,0,0,0,0,0
513,2012/05/27,14218,24,513,0.559589262,-0.927541684,-0.828770087,0.373719715,15201,16696,14388,星期日,23,20.5,周末,1,0,0.5625,0,0.015625,0,0,0
514,2012/05/28,16659,24,514,0.545240439,-0.914127988,-0.838279705,0.405425728,14218,16426,16437,星期一,24,22,工作日,1,0,1,0,0.25,0,0,0
515,2012/05/29,16928,21,515,0.530730048,-0.89963087,-0.847540923,0.436651232,16659,15201,16426,星期二,24,21.5,工作日,0.0625,0,1,0,0.140625,0,0,0
516,2012/05/30,16142,21.5,516,0.516062391,-0.88406751,-0.856550996,0.467359217,16928,14218,16568,星期三,21,21,工作日,0.140625,0,0.0625,0,0.0625,0,0,0
517,2012/05/31,16203,22,517,0.501241813,-0.867456355,-0.865307254,0.497513289,16142,16659,16696,星期四,21.5,20.5,工作日,0.25,0,0.140625,0,0.015625,0,0,0
518,2012/06/01,16209,23,518,0.486272707,-0.849817092,-0.873807104,0.527077709,16203,16928,16426,星期五,22,21.5,工作日,0.5625,0,0.25,0,0.140625,0,0,0
519,2012/06/02,15117,23,519,0.471159508,-0.831170626,-0.882048025,0.556017437,16209,16142,15201,星期六,23,23,周末,0.5625,0,0.5625,0,0.5625,0,0,0
520,2012/06/03,13973,22.5,520,0.455906694,-0.811539059,-0.890027576,0.584298174,15117,16203,14218,星期日,23,24,周末,0.390625,0,0.5625,0,1,0,0,0
521,2012/06/04,16696,23.5,521,0.440518784,-0.790945657,-0.897743394,0.611886401,13973,16209,16659,星期一,22.5,24,工作日,0.765625,0,0.390625,0,1,0,0,0
522,2012/06/05,17126,24,522,0.42500034,-0.769414827,-0.90519319,0.638749422,16696,15117,16928,星期二,23.5,21,工作日,1,0,0.765625,0,0.0625,0,0,0
523,2012/06/06,16998,25.5,523,0.409355959,-0.746972088,-0.912374758,0.664855398,17126,13973,16142,星期三,24,21.5,工作日,1.890625,0,1,0,0.140625,0,0,0
524,2012/06/07,17682,28.5,524,0.393590277,-0.723644038,-0.91928597,0.690173388,16998,16696,16203,星期四,25.5,22,工作日,4.5,0,1.890625,0,0.25,0,0,0
525,2012/06/08,19137,28.5,525,0.377707965,-0.699458327,-0.925924777,0.714673386,17682,17126,16209,星期五,28.5,23,工作日,4.5,0,4.5,0,0.5625,0,0,0
526,2012/06/09,16781,28,526,0.361713731,-0.674443619,-0.932289213,0.738326354,19137,16998,15117,星期六,28.5,23,周末,4,0,4.5,0,0.5625,0,0,0
527,2012/06/10,15382,26,527,0.345612313,-0.648629561,-0.938377392,0.761104259,16781,17682,13973,星期日,28,22.5,周末,2.25,0,4,0,0.390625,0,0,0
528,2012/06/11,19363,27,528,0.329408482,-0.622046748,-0.944187509,0.782980104,15382,19137,16696,星期一,26,23.5,工作日,3.0625,0,2.25,0,0.765625,0,0,0
529,2012/06/12,19348,28,529,0.313107041,-0.594726687,-0.949717843,0.803927962,19363,16781,17126,星期二,27,24,工作日,4,0,3.0625,0,1,0,0,0
530,2012/06/13,19365,26.5,530,0.296712819,-0.566701756,-0.954966755,0.823923006,19348,15382,16998,星期三,28,25.5,工作日,2.640625,0,4,0,1.890625,0,0,0
531,2012/06/14,19136,25.5,531,0.280230675,-0.538005172,-0.95993269,0.842941537,19365,19363,17682,星期四,26.5,28.5,工作日,1.890625,0,2.640625,0,4.5,0,0,0
532,2012/06/15,18907,25.5,532,0.263665493,-0.508670944,-0.964614176,0.860961016,19136,19348,19137,星期五,25.5,28.5,工作日,1.890625,0,1.890625,0,4.5,0,0,0
533,2012/06/16,17414,24.5,533,0.24702218,-0.47873384,-0.969009826,0.877960085,18907,19365,16781,星期六,25.5,28,周末,1.265625,0,1.890625,0,4,0,0,0
534,2012/06/17,16437,22.5,534,0.23030567,-0.448229342,-0.973118337,0.893918597,17414,19136,15382,星期日,24.5,26,周末,0.390625,0,1.265625,0,2.25,0,0,0
535,2012/06/18,17648,24,535,0.213520915,-0.417193603,-0.976938493,0.908817637,16437,18907,19363,星期一,22.5,27,工作日,1,0,0.390625,0,3.0625,0,0,0
536,2012/06/19,17578,24.5,536,0.19667289,-0.385663406,-0.98046916,0.922639549,17648,17414,19348,星期二,24,28,工作日,1.265625,0,1,0,4,0,0,0
537,2012/06/20,17634,24.5,537,0.179766586,-0.353676122,-0.983709294,0.935367949,17578,16437,19365,星期三,24.5,26.5,工作日,1.265625,0,1.265625,0,2.640625,0,0,0
538,2012/06/21,17900,25,538,0.162807013,-0.321269662,-0.986657933,0.946987753,17634,17648,19136,星期四,24.5,25.5,工作日,1.5625,0,1.265625,0,1.890625,0,0,0
539,2012/06/22,16145,23,539,0.145799197,-0.288482433,-0.989314204,0.957485188,17900,17578,18907,星期五,25,25.5,小长假,0.5625,0,1.5625,0,1.890625,0,0,0
540,2012/06/23,14561,23.5,540,0.128748177,-0.255353295,-0.99167732,0.966847814,16145,17634,17414,星期六,23,24.5,小长假,0.765625,0,0.5625,0,1.265625,0,0,0
541,2012/06/24,13850,26,541,0.111659007,-0.221921513,-0.99374658,0.975064532,14561,17900,16437,星期日,23.5,22.5,小长假,2.25,0,0.765625,0,0.390625,0,0,0
542,2012/06/25,19027,24,542,0.09453675,-0.18822671,-0.995521372,0.982125606,13850,16145,17648,星期一,26,24,工作日,1,0,2.25,0,1,0,0,0
543,2012/06/26,18521,24,543,0.077386479,-0.154308821,-0.99700117,0.988022666,19027,14561,17578,星期二,24,24.5,工作日,1,0,1,0,1.265625,0,0,0
544,2012/06/27,18526,25.5,544,0.060213277,-0.120208045,-0.998185534,0.992748722,18521,13850,17634,星期三,24,24.5,工作日,1.890625,0,1,0,1.265625,0,0,0
545,2012/06/28,18475,28.5,545,0.043022233,-0.085964799,-0.999074115,0.996298175,18526,19027,17900,星期四,25.5,25,工作日,4.5,0,1.890625,0,1.5625,0,0,0
546,2012/06/29,19812,29.5,546,0.02581844,-0.051619667,-0.999666649,0.998666816,18475,18521,16145,星期五,28.5,23,工作日,5.5,0,4.5,0,0.5625,0,0,0
547,2012/06/30,18638,29,547,0.008606997,-0.017213356,-0.999962959,0.999851839,19812,18526,14561,星期六,29.5,23.5,周末,5,0,5.5,0,0.765625,0,0,0
548,2012/07/01,18146,31,548,-0.008606997,0.017213356,-0.999962959,0.999851839,18638,18475,13850,星期日,29,26,周末,7,0,5,0,2.25,0,0,0
549,2012/07/02,24095,32,549,-0.02581844,0.051619667,-0.999666649,0.998666816,18146,19812,19027,星期一,31,24,工作日,8,0,7,0,1,0,0,0
550,2012/07/03,24044,32.5,550,-0.043022233,0.085964799,-0.999074115,0.996298175,24095,18638,18521,星期二,32,24,工作日,8.5,0,8,0,1,0,0,0
551,2012/07/04,24457,33,551,-0.060213277,0.120208045,-0.998185534,0.992748722,24044,18146,18526,星期三,32.5,25.5,工作日,9,0,8.5,0,1.890625,0,0,0
552,2012/07/05,25049,33,552,-0.077386479,0.154308821,-0.99700117,0.988022666,24457,24095,18475,星期四,33,28.5,工作日,9,0,9,0,4.5,0,0,0
553,2012/07/06,25739,30.5,553,-0.09453675,0.18822671,-0.995521372,0.982125606,25049,24044,19812,星期五,33,29.5,工作日,6.5,0,9,0,5.5,0,0,0
554,2012/07/07,22706,28.5,554,-0.111659007,0.221921513,-0.99374658,0.975064532,25739,24457,18638,星期六,30.5,29,周末,4.5,0,6.5,0,5,0,0,0
555,2012/07/08,20836,30.5,555,-0.128748177,0.255353295,-0.99167732,0.966847814,22706,25049,18146,星期日,28.5,31,周末,6.5,0,4.5,0,7,0,0,0
556,2012/07/09,24399,32.5,556,-0.145799197,0.288482433,-0.989314204,0.957485188,20836,25739,24095,星期一,30.5,32,工作日,8.5,0,6.5,0,8,0,0,0
557,2012/07/10,25284,31,557,-0.162807013,0.321269662,-0.986657933,0.946987753,24399,22706,24044,星期二,32.5,32.5,工作日,7,0,8.5,0,8.5,0,0,0
558,2012/07/11,24234,31,558,-0.179766586,0.353676122,-0.983709294,0.935367949,25284,20836,24457,星期三,31,33,工作日,7,0,7,0,9,0,0,0
559,2012/07/12,24865,30.5,559,-0.19667289,0.385663406,-0.98046916,0.922639549,24234,24399,25049,星期四,31,33,工作日,6.5,0,7,0,9,0,0,0
560,2012/07/13,24646,27.5,560,-0.213520915,0.417193603,-0.976938493,0.908817637,24865,25284,25739,星期五,30.5,30.5,工作日,3.515625,0,6.5,0,6.5,0,0,0
561,2012/07/14,20281,26,561,-0.23030567,0.448229342,-0.973118337,0.893918597,24646,24234,22706,星期六,27.5,28.5,周末,2.25,0,3.515625,0,4.5,0,0,0
562,2012/07/15,19066,26,562,-0.24702218,0.47873384,-0.969009826,0.877960085,20281,24865,20836,星期日,26,30.5,周末,2.25,0,2.25,0,6.5,0,0,0
563,2012/07/16,20657,27.5,563,-0.263665493,0.508670944,-0.964614176,0.860961016,19066,24646,24399,星期一,26,32.5,工作日,3.515625,0,2.25,0,8.5,0,0,0
564,2012/07/17,21228,27,564,-0.280230675,0.538005172,-0.95993269,0.842941537,20657,20281,25284,星期二,27.5,31,工作日,3.0625,0,3.515625,0,7,0,0,0
565,2012/07/18,20599,29.5,565,-0.296712819,0.566701756,-0.954966755,0.823923006,21228,19066,24234,星期三,27,31,工作日,5.5,0,3.0625,0,7,0,0,0
566,2012/07/19,22319,30.5,566,-0.313107041,0.594726687,-0.949717843,0.803927962,20599,20657,24865,星期四,29.5,30.5,工作日,6.5,0,5.5,0,6.5,0,0,0
567,2012/07/20,23904,31,567,-0.329408482,0.622046748,-0.944187509,0.782980104,22319,21228,24646,星期五,30.5,27.5,工作日,7,0,6.5,0,3.515625,0,0,0
568,2012/07/21,22409,30.5,568,-0.345612313,0.648629561,-0.938377392,0.761104259,23904,20599,20281,星期六,31,26,周末,6.5,0,7,0,2.25,0,0,0
569,2012/07/22,21507,31,569,-0.361713731,0.674443619,-0.932289213,0.738326354,22409,22319,19066,星期日,30.5,26,周末,7,0,6.5,0,2.25,0,0,0
